date_hr,residual,season,weathersit_grouped,hr,weekday,temp_bin,hum_bin
2012-09-29_1,-1.0764694213867188,4,1,1,6,1,0.0
2012-09-29_2,-0.8402633666992188,4,2,2,6,1,0.0
2012-09-29_3,-0.1381549835205078,4,2,3,6,1,0.0
2012-09-29_4,-0.2487955093383789,4,1,4,6,1,0.0
2012-09-29_5,-0.2241830825805664,4,1,5,6,1,0.0
2012-09-29_6,1.3590049743652344,4,1,6,6,1,0.0
2012-09-29_7,1.925048828125,4,1,7,6,1,0.0
2012-09-29_8,4.40191650390625,4,1,8,6,1,0.0
2012-09-29_9,-4.411590576171875,4,1,9,6,1,0.0
2012-09-29_10,1.52337646484375,4,1,10,6,1,0.0
2012-09-29_11,12.90887451171875,4,1,11,6,1,0.0
2012-09-29_12,32.89990234375,4,1,12,6,1,0.0
2012-09-29_13,17.4681396484375,4,1,13,6,1,0.0
2012-09-29_14,50.52655029296875,4,1,14,6,1,0.0
2012-09-29_15,31.41888427734375,4,1,15,6,1,0.0
2012-09-29_16,30.54644775390625,4,1,16,6,1,0.0
2012-09-29_17,36.264404296875,4,1,17,6,1,0.0
2012-09-29_18,3.3548583984375,4,1,18,6,1,0.0
2012-09-29_19,-9.518463134765625,4,1,19,6,1,0.0
2012-09-29_20,-0.27996826171875,4,1,20,6,1,0.0
2012-09-29_21,2.482025146484375,4,1,21,6,1,0.0
2012-09-29_22,-1.3231201171875,4,1,22,6,1,0.0
2012-09-29_23,1.0587158203125,4,1,23,6,1,0.0
2012-09-30_0,-0.6971435546875,4,1,0,0,1,0.0
2012-09-30_1,-1.3056106567382812,4,1,1,0,1,0.0
2012-09-30_2,0.47887420654296875,4,1,2,0,1,0.0
2012-09-30_3,-0.6810836791992188,4,1,3,0,1,0.0
2012-09-30_4,-0.22550439834594727,4,1,4,0,1,0.0
2012-09-30_5,0.11814594268798828,4,1,5,0,1,0.0
2012-09-30_6,0.17706680297851562,4,1,6,0,1,0.0
2012-09-30_7,1.2222976684570312,4,1,7,0,1,0.0
2012-09-30_8,-0.0804595947265625,4,1,8,0,1,0.0
2012-09-30_9,2.341156005859375,4,1,9,0,1,0.0
2012-09-30_10,-8.37579345703125,4,1,10,0,1,0.0
2012-09-30_11,-5.60784912109375,4,1,11,0,1,0.0
2012-09-30_12,22.9520263671875,4,1,12,0,1,0.0
2012-09-30_13,-1.1473388671875,4,1,13,0,1,0.0
2012-09-30_14,-15.69378662109375,4,1,14,0,1,0.0
2012-09-30_15,2.9346923828125,4,1,15,0,1,0.0
2012-09-30_16,-1.2777099609375,4,1,16,0,1,0.0
2012-09-30_17,7.81146240234375,4,1,17,0,1,0.0
2012-09-30_18,1.01123046875,4,1,18,0,1,0.0
2012-09-30_19,7.518096923828125,4,3,19,0,1,0.0
2012-09-30_20,-1.692291259765625,4,3,20,0,1,0.0
2012-09-30_21,0.28739166259765625,4,1,21,0,1,0.0
2012-09-30_22,-1.3047866821289062,4,1,22,0,1,0.0
2012-09-30_23,0.31029510498046875,4,1,23,0,1,0.0
2012-10-01_0,0.4772911071777344,4,1,0,1,1,0.0
2012-10-01_1,-0.03869819641113281,4,1,1,1,1,0.0
2012-10-01_2,-0.14539432525634766,4,1,2,1,1,0.0
2012-10-01_3,0.07640695571899414,4,1,3,1,1,0.0
2012-10-01_4,0.03820991516113281,4,1,4,1,1,0.0
2012-10-01_5,-0.19663619995117188,4,1,5,1,1,0.0
2012-10-01_6,-0.089752197265625,4,1,6,1,1,0.0
2012-10-01_7,1.78125,4,1,7,1,1,0.0
2012-10-01_8,8.4619140625,4,2,8,1,1,0.0
2012-10-01_9,-3.759857177734375,4,2,9,1,1,0.0
2012-10-01_10,-0.0892791748046875,4,1,10,1,1,0.0
2012-10-01_11,0.244171142578125,4,1,11,1,1,0.0
2012-10-01_12,-4.46514892578125,4,2,12,1,1,0.0
2012-10-01_13,-2.578155517578125,4,2,13,1,1,0.0
2012-10-01_14,-3.544952392578125,4,2,14,1,1,0.0
2012-10-01_15,-1.246002197265625,4,2,15,1,1,0.0
2012-10-01_16,4.057281494140625,4,2,16,1,1,0.0
2012-10-01_17,29.51171875,4,3,17,1,1,0.0
2012-10-01_18,4.58984375,4,3,18,1,1,0.0
2012-10-01_19,0.3016357421875,4,2,19,1,1,0.0
2012-10-01_20,-0.453369140625,4,3,20,1,1,0.0
2012-10-01_21,-0.1232452392578125,4,2,21,1,1,0.0
2012-10-01_22,1.2569580078125,4,3,22,1,1,0.0
2012-10-01_23,-0.143341064453125,4,3,23,1,1,0.0
2012-10-02_0,-0.2967967987060547,4,2,0,2,1,0.0
2012-10-02_1,-0.1768951416015625,4,2,1,2,1,0.0
2012-10-02_2,-0.37150025367736816,4,2,2,2,1,0.0
2012-10-02_3,0.029180049896240234,4,2,3,2,1,0.0
2012-10-02_4,0.2463531494140625,4,2,4,2,1,0.0
2012-10-02_5,-0.06931304931640625,4,2,5,2,1,0.0
2012-10-02_6,0.85418701171875,4,3,6,2,1,0.0
2012-10-02_7,1.875244140625,4,3,7,2,1,0.0
2012-10-02_8,-3.5360565185546875,4,3,8,2,1,0.0
2012-10-02_9,-5.239006042480469,4,3,9,2,1,0.0
2012-10-02_10,-1.5284080505371094,4,3,10,2,1,0.0
2012-10-02_11,-0.3125,4,3,11,2,1,0.0
2012-10-02_12,-1.3865203857421875,4,2,12,2,1,0.0
2012-10-02_13,0.9644927978515625,4,2,13,2,1,0.0
2012-10-02_14,-0.454559326171875,4,3,14,2,1,0.0
2012-10-02_15,1.415985107421875,4,3,15,2,1,0.0
2012-10-02_16,-5.121002197265625,4,3,16,2,1,0.0
2012-10-02_17,-26.95440673828125,4,3,17,2,1,0.0
2012-10-02_18,19.369384765625,4,3,18,2,1,0.0
2012-10-02_19,-5.7530517578125,4,3,19,2,1,0.0
2012-10-02_20,-0.41119384765625,4,3,20,2,1,0.0
2012-10-02_21,2.5977783203125,4,3,21,2,1,0.0
2012-10-02_22,-1.7254180908203125,4,2,22,2,1,0.0
2012-10-02_23,0.6314620971679688,4,2,23,2,1,0.0
2012-10-03_0,1.6198196411132812,4,3,0,3,1,0.0
2012-10-03_1,0.3815193176269531,4,2,1,3,1,0.0
2012-10-03_2,0.07454776763916016,4,2,2,3,1,0.0
2012-10-03_3,0.05526924133300781,4,2,3,3,1,0.0
2012-10-03_4,0.38812923431396484,4,2,4,3,1,0.0
2012-10-03_5,-0.5943565368652344,4,2,5,3,1,0.0
2012-10-03_6,1.3904876708984375,4,2,6,3,1,0.0
2012-10-03_7,-7.70953369140625,4,2,7,3,1,0.0
2012-10-03_8,36.83953857421875,4,2,8,3,1,0.0
2012-10-03_9,-3.644744873046875,4,2,9,3,1,0.0
2012-10-03_10,0.1096038818359375,4,1,10,3,1,0.0
2012-10-03_11,-2.5687103271484375,4,1,11,3,1,0.0
2012-10-03_12,2.957305908203125,4,2,12,3,1,0.0
2012-10-03_13,-1.79034423828125,4,2,13,3,1,0.0
2012-10-03_14,-5.66839599609375,4,2,14,3,1,0.0
2012-10-03_15,3.03265380859375,4,2,15,3,1,0.0
2012-10-03_16,-10.83001708984375,4,2,16,3,1,0.0
2012-10-03_17,44.7764892578125,4,1,17,3,1,0.0
2012-10-03_18,-1.3824462890625,4,1,18,3,1,0.0
2012-10-03_19,-18.12841796875,4,1,19,3,1,0.0
2012-10-03_20,-0.137298583984375,4,1,20,3,1,0.0
2012-10-03_21,1.2261505126953125,4,2,21,3,1,0.0
2012-10-03_22,-0.0156402587890625,4,1,22,3,1,0.0
2012-10-03_23,5.0797576904296875,4,2,23,3,1,0.0
2012-10-04_0,1.2436370849609375,4,3,0,4,1,0.0
2012-10-04_1,0.18039321899414062,4,2,1,4,1,0.0
2012-10-04_2,-0.24277973175048828,4,1,2,4,1,0.0
2012-10-04_3,0.28582000732421875,4,2,3,4,1,0.0
2012-10-04_4,0.1328144073486328,4,2,4,4,1,0.0
2012-10-04_5,-0.0265350341796875,4,3,5,4,1,0.0
2012-10-04_6,1.350189208984375,4,3,6,4,1,0.0
2012-10-04_7,2.288787841796875,4,2,7,4,1,0.0
2012-10-04_8,1.7802734375,4,1,8,4,1,0.0
2012-10-04_9,3.5921630859375,4,2,9,4,1,0.0
2012-10-04_10,-1.3433685302734375,4,2,10,4,1,0.0
2012-10-04_11,-1.7242889404296875,4,2,11,4,1,0.0
2012-10-04_12,-3.064361572265625,4,2,12,4,1,0.0
2012-10-04_13,1.9110107421875,4,2,13,4,1,0.0
2012-10-04_14,-3.968475341796875,4,1,14,4,1,0.0
2012-10-04_15,0.338043212890625,4,1,15,4,1,0.0
2012-10-04_16,5.418701171875,4,1,16,4,1,0.0
2012-10-04_17,21.79876708984375,4,1,17,4,1,0.0
2012-10-04_18,30.8267822265625,4,1,18,4,1,0.0
2012-10-04_19,-6.2974853515625,4,1,19,4,1,0.0
2012-10-04_20,-2.97308349609375,4,1,20,4,1,0.0
2012-10-04_21,-1.590545654296875,4,1,21,4,1,0.0
2012-10-04_22,-3.2564544677734375,4,1,22,4,1,0.0
2012-10-04_23,0.6590118408203125,4,1,23,4,1,0.0
2012-10-05_0,0.036956787109375,4,1,0,5,1,0.0
2012-10-05_1,1.1340522766113281,4,1,1,5,1,0.0
2012-10-05_2,-0.3508281707763672,4,1,2,5,1,0.0
2012-10-05_3,0.2686452865600586,4,1,3,5,1,0.0
2012-10-05_4,-0.015555381774902344,4,1,4,5,1,0.0
2012-10-05_5,-0.32054901123046875,4,1,5,5,1,0.0
2012-10-05_6,-0.904998779296875,4,1,6,5,1,0.0
2012-10-05_7,-0.33868408203125,4,1,7,5,1,0.0
2012-10-05_8,-6.7149658203125,4,1,8,5,1,0.0
2012-10-05_9,-3.59765625,4,1,9,5,1,0.0
2012-10-05_10,-0.475860595703125,4,1,10,5,1,0.0
2012-10-05_11,-4.59991455078125,4,1,11,5,1,0.0
2012-10-05_12,-12.299072265625,4,1,12,5,1,0.0
2012-10-05_13,7.101715087890625,4,1,13,5,1,0.0
2012-10-05_14,-2.911102294921875,4,1,14,5,1,0.0
2012-10-05_15,8.131439208984375,4,1,15,5,1,0.0
2012-10-05_16,4.8736572265625,4,1,16,5,1,0.0
2012-10-05_17,3.57208251953125,4,1,17,5,1,0.0
2012-10-05_18,-12.0682373046875,4,1,18,5,1,0.0
2012-10-05_19,5.040252685546875,4,1,19,5,1,0.0
2012-10-05_20,-4.883270263671875,4,1,20,5,1,0.0
2012-10-05_21,-2.465789794921875,4,1,21,5,1,0.0
2012-10-05_22,-1.47833251953125,4,1,22,5,1,0.0
2012-10-05_23,1.8067626953125,4,1,23,5,1,0.0
2012-10-06_0,-0.21649169921875,4,1,0,6,1,0.0
2012-10-06_1,1.1223602294921875,4,1,1,6,1,0.0
2012-10-06_2,0.08135223388671875,4,1,2,6,1,0.0
2012-10-06_3,-0.16168594360351562,4,1,3,6,1,0.0
2012-10-06_4,-0.04243278503417969,4,1,4,6,1,0.0
2012-10-06_5,-0.05482959747314453,4,1,5,6,1,0.0
2012-10-06_6,0.7903194427490234,4,1,6,6,1,0.0
2012-10-06_7,1.5731430053710938,4,1,7,6,1,0.0
2012-10-06_8,2.4126739501953125,4,1,8,6,1,0.0
2012-10-06_9,1.208892822265625,4,1,9,6,1,0.0
2012-10-06_10,15.40264892578125,4,1,10,6,1,0.0
2012-10-06_11,-5.2908935546875,4,1,11,6,1,0.0
2012-10-06_12,70.59161376953125,4,1,12,6,1,0.0
2012-10-06_13,30.60955810546875,4,2,13,6,1,0.0
2012-10-06_14,-33.8643798828125,4,2,14,6,1,0.0
2012-10-06_15,-18.42724609375,4,1,15,6,1,0.0
2012-10-06_16,22.82025146484375,4,1,16,6,1,0.0
2012-10-06_17,12.07318115234375,4,1,17,6,1,0.0
2012-10-06_18,-8.58380126953125,4,1,18,6,1,0.0
2012-10-06_19,4.344268798828125,4,1,19,6,1,0.0
2012-10-06_20,-2.0582427978515625,4,1,20,6,1,0.0
2012-10-06_21,-1.032684326171875,4,1,21,6,1,0.0
2012-10-06_22,-2.43682861328125,4,1,22,6,1,0.0
2012-10-06_23,1.775787353515625,4,1,23,6,1,0.0
2012-10-07_0,0.205963134765625,4,1,0,0,1,0.0
2012-10-07_1,2.2345428466796875,4,1,1,0,1,0.0
2012-10-07_2,-0.49271392822265625,4,1,2,0,1,0.0
2012-10-07_3,-1.0103263854980469,4,2,3,0,1,0.0
2012-10-07_4,-0.5509891510009766,4,2,4,0,1,0.0
2012-10-07_5,-0.5874404907226562,4,2,5,0,1,0.0
2012-10-07_6,-0.5162811279296875,4,2,6,0,1,0.0
2012-10-07_7,1.1195335388183594,4,3,7,0,1,0.0
2012-10-07_8,-1.7559051513671875,4,3,8,0,1,0.0
2012-10-07_9,-5.1514739990234375,4,3,9,0,1,0.0
2012-10-07_10,-7.682647705078125,4,2,10,0,1,0.0
2012-10-07_11,0.62969970703125,4,2,11,0,1,0.0
2012-10-07_12,5.3641357421875,4,2,12,0,1,0.0
2012-10-07_13,-5.286407470703125,4,2,13,0,1,0.0
2012-10-07_14,-7.221771240234375,4,2,14,0,1,0.0
2012-10-07_15,2.022613525390625,4,3,15,0,1,0.0
2012-10-07_16,3.957611083984375,4,3,16,0,1,0.0
2012-10-07_17,3.961090087890625,4,3,17,0,1,0.0
2012-10-07_18,1.6746597290039062,4,3,18,0,1,0.0
2012-10-07_19,-3.5214080810546875,4,2,19,0,1,0.0
2012-10-07_20,-0.11705780029296875,4,1,20,0,1,0.0
2012-10-07_21,-0.7936782836914062,4,1,21,0,1,0.0
2012-10-07_22,0.0294647216796875,4,1,22,0,1,0.0
2012-10-07_23,0.40319061279296875,4,1,23,0,1,0.0
2012-10-08_0,0.5280189514160156,4,1,0,1,1,0.0
2012-10-08_1,1.4634017944335938,4,1,1,1,1,0.0
2012-10-08_2,-0.26350975036621094,4,1,2,1,1,0.0
2012-10-08_3,0.3150663375854492,4,1,3,1,1,0.0
2012-10-08_4,0.10377025604248047,4,1,4,1,1,0.0
2012-10-08_5,-1.0543289184570312,4,1,5,1,1,0.0
2012-10-08_6,3.0707626342773438,4,1,6,1,1,0.0
2012-10-08_7,3.6605987548828125,4,2,7,1,1,0.0
2012-10-08_8,3.768585205078125,4,2,8,1,1,0.0
2012-10-08_9,0.527252197265625,4,2,9,1,1,0.0
2012-10-08_10,-4.445098876953125,4,2,10,1,1,0.0
2012-10-08_11,-5.309173583984375,4,2,11,1,1,0.0
2012-10-08_12,-5.46942138671875,4,2,12,1,1,0.0
2012-10-08_13,-0.81964111328125,4,2,13,1,1,0.0
2012-10-08_14,-6.736328125,4,2,14,1,1,0.0
2012-10-08_15,-4.6715087890625,4,3,15,1,1,0.0
2012-10-08_16,3.69451904296875,4,3,16,1,1,0.0
2012-10-08_17,-12.50958251953125,4,2,17,1,1,0.0
2012-10-08_18,-2.6043701171875,4,2,18,1,1,0.0
2012-10-08_19,2.917755126953125,4,2,19,1,1,0.0
2012-10-08_20,5.008148193359375,4,3,20,1,1,0.0
2012-10-08_21,0.18548583984375,4,2,21,1,1,0.0
2012-10-08_22,1.3339462280273438,4,3,22,1,1,0.0
2012-10-08_23,1.6941452026367188,4,2,23,1,1,0.0
2012-10-09_0,-0.6007938385009766,4,2,0,2,1,0.0
2012-10-09_1,0.42803192138671875,4,3,1,2,1,0.0
2012-10-09_2,-0.10114860534667969,4,3,2,2,1,0.0
2012-10-09_3,-0.0028188228607177734,4,3,3,2,1,0.0
2012-10-09_4,0.09999513626098633,4,3,4,2,1,0.0
2012-10-09_5,-0.9218769073486328,4,2,5,2,1,0.0
2012-10-09_6,-0.380828857421875,4,2,6,2,1,0.0
2012-10-09_7,0.81866455078125,4,1,7,2,1,0.0
2012-10-09_8,-6.8970947265625,4,2,8,2,1,0.0
2012-10-09_9,3.08782958984375,4,2,9,2,1,0.0
2012-10-09_10,-2.8100738525390625,4,2,10,2,1,0.0
2012-10-09_11,-0.0425567626953125,4,2,11,2,1,0.0
2012-10-09_12,0.400970458984375,4,2,12,2,1,0.0
2012-10-09_13,0.6138153076171875,4,2,13,2,1,0.0
2012-10-09_14,-1.9711151123046875,4,2,14,2,1,0.0
2012-10-09_15,-3.650177001953125,4,2,15,2,1,0.0
2012-10-09_16,-1.794891357421875,4,2,16,2,1,0.0
2012-10-09_17,-30.0977783203125,4,2,17,2,1,0.0
2012-10-09_18,3.03570556640625,4,2,18,2,1,0.0
2012-10-09_19,-2.3717041015625,4,2,19,2,1,0.0
2012-10-09_20,3.56085205078125,4,2,20,2,1,0.0
2012-10-09_21,1.30426025390625,4,2,21,2,1,0.0
2012-10-09_22,0.6272735595703125,4,2,22,2,1,0.0
2012-10-09_23,0.42942047119140625,4,2,23,2,1,0.0
2012-10-10_0,0.4490852355957031,4,2,0,3,1,0.0
2012-10-10_1,0.4164910316467285,4,2,1,3,1,0.0
2012-10-10_2,0.18454742431640625,4,2,2,3,1,0.0
2012-10-10_3,0.07852602005004883,4,2,3,3,1,0.0
2012-10-10_4,0.026903629302978516,4,2,4,3,1,0.0
2012-10-10_5,-0.059001922607421875,4,2,5,3,1,0.0
2012-10-10_6,-0.057891845703125,4,2,6,3,1,0.0
2012-10-10_7,-4.442535400390625,4,1,7,3,1,0.0
2012-10-10_8,59.09564208984375,4,1,8,3,1,0.0
2012-10-10_9,1.64208984375,4,1,9,3,1,0.0
2012-10-10_10,-2.4040374755859375,4,1,10,3,1,0.0
2012-10-10_11,2.447540283203125,4,1,11,3,1,0.0
2012-10-10_12,5.862884521484375,4,1,12,3,1,0.0
2012-10-10_13,1.334716796875,4,1,13,3,1,0.0
2012-10-10_14,-0.887847900390625,4,1,14,3,1,0.0
2012-10-10_15,-4.801544189453125,4,1,15,3,1,0.0
2012-10-10_16,-7.604248046875,4,1,16,3,1,0.0
2012-10-10_17,82.50018310546875,4,1,17,3,1,0.0
2012-10-10_18,34.833740234375,4,2,18,3,1,0.0
2012-10-10_19,0.56439208984375,4,2,19,3,1,0.0
2012-10-10_20,5.040802001953125,4,1,20,3,1,0.0
2012-10-10_21,1.2060546875,4,1,21,3,1,0.0
2012-10-10_22,-1.315185546875,4,1,22,3,1,0.0
2012-10-10_23,1.0939483642578125,4,1,23,3,1,0.0
2012-10-11_0,-1.4674301147460938,4,1,0,4,1,0.0
2012-10-11_1,-0.5958671569824219,4,1,1,4,1,0.0
2012-10-11_2,-1.1476316452026367,4,1,2,4,1,0.0
2012-10-11_3,-0.6765472888946533,4,1,3,4,1,0.0
2012-10-11_4,-0.4393167495727539,4,1,4,4,1,0.0
2012-10-11_5,-0.6714324951171875,4,1,5,4,1,0.0
2012-10-11_6,-1.43695068359375,4,1,6,4,1,0.0
2012-10-11_7,3.64984130859375,4,1,7,4,1,0.0
2012-10-11_8,14.437255859375,4,1,8,4,1,0.0
2012-10-11_9,-5.39453125,4,1,9,4,1,0.0
2012-10-11_10,1.8903350830078125,4,1,10,4,1,0.0
2012-10-11_11,-1.23004150390625,4,1,11,4,1,0.0
2012-10-11_12,0.937652587890625,4,1,12,4,1,0.0
2012-10-11_13,2.42022705078125,4,1,13,4,1,0.0
2012-10-11_14,-3.25738525390625,4,1,14,4,1,0.0
2012-10-11_15,-3.31402587890625,4,1,15,4,1,0.0
2012-10-11_16,-3.5323486328125,4,1,16,4,1,0.0
2012-10-11_17,-30.16278076171875,4,1,17,4,1,0.0
2012-10-11_18,8.6552734375,4,1,18,4,1,0.0
2012-10-11_19,6.58746337890625,4,1,19,4,1,0.0
2012-10-11_20,0.310791015625,4,1,20,4,1,0.0
2012-10-11_21,-1.425567626953125,4,1,21,4,1,0.0
2012-10-11_22,0.00469970703125,4,1,22,4,1,0.0
2012-10-11_23,2.5812835693359375,4,1,23,4,1,0.0
2012-10-12_0,0.5700302124023438,4,1,0,5,1,0.0
2012-10-12_1,0.0049591064453125,4,1,1,5,1,0.0
2012-10-12_2,-0.9396228790283203,4,1,2,5,1,0.0
2012-10-12_3,-0.1990370750427246,4,1,3,5,1,0.0
2012-10-12_4,-0.29883384704589844,4,1,4,5,1,0.0
2012-10-12_5,0.3935585021972656,4,1,5,5,1,0.0
2012-10-12_6,0.5485992431640625,4,1,6,5,1,0.0
2012-10-12_7,-2.449737548828125,4,1,7,5,1,0.0
2012-10-12_8,6.781494140625,4,1,8,5,1,0.0
2012-10-12_9,-9.80389404296875,4,1,9,5,1,0.0
2012-10-12_10,1.024871826171875,4,1,10,5,1,0.0
2012-10-12_11,-0.2901611328125,4,1,11,5,1,0.0
2012-10-12_12,3.105682373046875,4,1,12,5,1,0.0
2012-10-12_13,1.87310791015625,4,1,13,5,1,0.0
2012-10-12_14,-3.65155029296875,4,1,14,5,1,0.0
2012-10-12_15,4.90704345703125,4,1,15,5,1,0.0
2012-10-12_16,4.937744140625,4,1,16,5,1,0.0
2012-10-12_17,9.458251953125,4,1,17,5,1,0.0
2012-10-12_18,11.6258544921875,4,1,18,5,1,0.0
2012-10-12_19,-4.5313720703125,4,1,19,5,1,0.0
2012-10-12_20,-1.38812255859375,4,1,20,5,1,0.0
2012-10-12_21,-1.124725341796875,4,1,21,5,1,0.0
2012-10-12_22,0.39263916015625,4,1,22,5,1,0.0
2012-10-12_23,-0.48126983642578125,4,1,23,5,1,0.0
2012-10-13_0,6.8501739501953125,4,1,0,6,1,0.0
2012-10-13_1,1.708892822265625,4,1,1,6,1,0.0
2012-10-13_2,1.1426239013671875,4,1,2,6,1,0.0
2012-10-13_3,-1.0600738525390625,4,1,3,6,1,0.0
2012-10-13_4,-0.5127677917480469,4,1,4,6,1,0.0
2012-10-13_5,-0.3825521469116211,4,1,5,6,1,0.0
2012-10-13_6,1.4842262268066406,4,1,6,6,1,0.0
2012-10-13_7,1.3121871948242188,4,1,7,6,1,0.0
2012-10-13_8,-0.7752227783203125,4,1,8,6,1,0.0
2012-10-13_9,-2.0498046875,4,1,9,6,1,0.0
2012-10-13_10,-5.54974365234375,4,1,10,6,1,0.0
2012-10-13_11,-0.670166015625,4,1,11,6,1,0.0
2012-10-13_12,-11.73876953125,4,1,12,6,1,0.0
2012-10-13_13,14.69732666015625,4,1,13,6,1,0.0
2012-10-13_14,4.14630126953125,4,1,14,6,1,0.0
2012-10-13_15,-9.00921630859375,4,1,15,6,1,0.0
2012-10-13_16,-8.981201171875,4,1,16,6,1,0.0
2012-10-13_17,-0.2862548828125,4,1,17,6,1,0.0
2012-10-13_18,-0.99761962890625,4,1,18,6,1,0.0
2012-10-13_19,0.80126953125,4,1,19,6,1,0.0
2012-10-13_20,-4.456817626953125,4,1,20,6,1,0.0
2012-10-13_21,-1.7023773193359375,4,1,21,6,1,0.0
2012-10-13_22,1.21441650390625,4,1,22,6,1,0.0
2012-10-13_23,0.06751251220703125,4,1,23,6,1,0.0
2012-10-14_0,1.3717880249023438,4,1,0,0,1,0.0
2012-10-14_1,0.32405853271484375,4,1,1,0,1,0.0
2012-10-14_2,-0.33884429931640625,4,1,2,0,1,0.0
2012-10-14_3,0.20376205444335938,4,1,3,0,1,0.0
2012-10-14_4,0.039055824279785156,4,1,4,0,1,0.0
2012-10-14_5,-0.07065773010253906,4,1,5,0,1,0.0
2012-10-14_6,2.6881160736083984,4,1,6,0,1,0.0
2012-10-14_7,0.5474395751953125,4,1,7,0,1,0.0
2012-10-14_8,-0.1224517822265625,4,1,8,0,1,0.0
2012-10-14_9,-1.3738861083984375,4,2,9,0,1,0.0
2012-10-14_10,-2.959228515625,4,1,10,0,1,0.0
2012-10-14_11,-10.371185302734375,4,1,11,0,1,0.0
2012-10-14_12,-18.44879150390625,4,1,12,0,1,0.0
2012-10-14_13,-13.735107421875,4,1,13,0,1,0.0
2012-10-14_14,-12.60040283203125,4,1,14,0,1,0.0
2012-10-14_15,-6.5643310546875,4,1,15,0,1,0.0
2012-10-14_16,-17.13525390625,4,1,16,0,1,0.0
2012-10-14_17,0.8846435546875,4,1,17,0,1,0.0
2012-10-14_18,2.61480712890625,4,1,18,0,1,0.0
2012-10-14_19,-3.6295166015625,4,1,19,0,1,0.0
2012-10-14_20,1.757049560546875,4,1,20,0,1,0.0
2012-10-14_21,-2.044952392578125,4,1,21,0,1,0.0
2012-10-14_22,-0.2317047119140625,4,1,22,0,1,0.0
2012-10-14_23,-0.12871551513671875,4,2,23,0,1,0.0
2012-10-15_0,0.3568115234375,4,2,0,1,1,0.0
2012-10-15_1,1.2587757110595703,4,2,1,1,1,0.0
2012-10-15_2,-0.27254199981689453,4,2,2,1,1,0.0
2012-10-15_3,-0.4810967445373535,4,2,3,1,1,0.0
2012-10-15_4,0.3429393768310547,4,2,4,1,1,0.0
2012-10-15_5,-0.247772216796875,4,2,5,1,1,0.0
2012-10-15_6,-1.4965972900390625,4,2,6,1,1,0.0
2012-10-15_7,-5.353240966796875,4,2,7,1,1,0.0
2012-10-15_8,-0.45849609375,4,2,8,1,1,0.0
2012-10-15_9,-4.431884765625,4,3,9,1,1,0.0
2012-10-15_10,0.2856292724609375,4,2,10,1,1,0.0
2012-10-15_11,-1.3511962890625,4,2,11,1,1,0.0
2012-10-15_12,1.8082275390625,4,3,12,1,1,0.0
2012-10-15_13,-0.78472900390625,4,2,13,1,1,0.0
2012-10-15_14,-0.490936279296875,4,2,14,1,1,0.0
2012-10-15_15,-3.197235107421875,4,1,15,1,1,0.0
2012-10-15_16,4.7481689453125,4,1,16,1,1,0.0
2012-10-15_17,-0.573974609375,4,1,17,1,1,0.0
2012-10-15_18,4.9576416015625,4,3,18,1,1,0.0
2012-10-15_19,0.787139892578125,4,3,19,1,1,0.0
2012-10-15_20,-2.3377685546875,4,2,20,1,1,0.0
2012-10-15_21,2.4417724609375,4,1,21,1,1,0.0
2012-10-15_22,-1.54443359375,4,1,22,1,1,0.0
2012-10-15_23,-0.03441619873046875,4,1,23,1,1,0.0
2012-10-16_0,0.9544334411621094,4,1,0,2,1,0.0
2012-10-16_1,-0.20209121704101562,4,1,1,2,1,0.0
2012-10-16_2,-0.812706708908081,4,1,2,2,1,0.0
2012-10-16_3,-0.18435335159301758,4,1,3,2,1,0.0
2012-10-16_4,-0.25629138946533203,4,1,4,2,1,0.0
2012-10-16_5,0.6769447326660156,4,1,5,2,1,0.0
2012-10-16_6,0.3748779296875,4,1,6,2,1,0.0
2012-10-16_7,-5.67523193359375,4,1,7,2,1,0.0
2012-10-16_8,41.59393310546875,4,1,8,2,1,0.0
2012-10-16_9,-3.410552978515625,4,1,9,2,1,0.0
2012-10-16_10,-0.8409271240234375,4,1,10,2,1,0.0
2012-10-16_11,-1.284515380859375,4,1,11,2,1,0.0
2012-10-16_12,-2.506866455078125,4,2,12,2,1,0.0
2012-10-16_13,-0.173065185546875,4,1,13,2,1,0.0
2012-10-16_14,-7.118499755859375,4,1,14,2,1,0.0
2012-10-16_15,-3.169769287109375,4,1,15,2,1,0.0
2012-10-16_16,-2.091583251953125,4,1,16,2,1,0.0
2012-10-16_17,56.74322509765625,4,1,17,2,1,0.0
2012-10-16_18,11.77874755859375,4,1,18,2,1,0.0
2012-10-16_19,-2.02288818359375,4,1,19,2,1,0.0
2012-10-16_20,9.557708740234375,4,1,20,2,1,0.0
2012-10-16_21,-0.5509796142578125,4,1,21,2,1,0.0
2012-10-16_22,-1.405609130859375,4,1,22,2,1,0.0
2012-10-16_23,4.54815673828125,4,1,23,2,1,0.0
2012-10-17_0,0.35761260986328125,4,1,0,3,1,0.0
2012-10-17_1,0.10009765625,4,1,1,3,1,0.0
2012-10-17_2,-0.7719287872314453,4,1,2,3,1,0.0
2012-10-17_3,-0.0037126541137695312,4,1,3,3,1,0.0
2012-10-17_4,-0.07291793823242188,4,1,4,3,1,0.0
2012-10-17_5,-0.035228729248046875,4,2,5,3,1,0.0
2012-10-17_6,1.5238494873046875,4,1,6,3,1,0.0
