instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,hr_sin,hr_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos,is_weekend,temp_bucket,cnt_lag1,cnt_roll_6h
16131,2012-11-09,4,1,11,20,0,5,1,1,0.36,0.3485,0.66,0.1343,255,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,1,361.0,429.1666666666667
16132,2012-11-09,4,1,11,21,0,5,1,1,0.34,0.3636,0.76,0.0,199,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,255.0,426.0
16133,2012-11-09,4,1,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045,163,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,199.0,399.8333333333333
16134,2012-11-09,4,1,11,23,0,5,1,1,0.32,0.3333,0.81,0.0896,162,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,163.0,354.6666666666667
16135,2012-11-10,4,1,11,0,0,6,0,1,0.32,0.3333,0.76,0.0896,122,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,162.0,272.6666666666667
16136,2012-11-10,4,1,11,1,0,6,0,1,0.3,0.3182,0.81,0.0896,76,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,122.0,210.33333333333334
16137,2012-11-10,4,1,11,2,0,6,0,1,0.32,0.3485,0.81,0.0,44,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,76.0,162.83333333333334
16138,2012-11-10,4,1,11,3,0,6,0,1,0.3,0.3333,0.81,0.0,20,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,44.0,127.66666666666667
16139,2012-11-10,4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,6,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,20.0,97.83333333333333
16140,2012-11-10,4,1,11,5,0,6,0,1,0.28,0.3182,0.87,0.0,10,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,6.0,71.66666666666667
16141,2012-11-10,4,1,11,6,0,6,0,1,0.24,0.2576,0.93,0.0896,16,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,10.0,46.333333333333336
16142,2012-11-10,4,1,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045,71,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,16.0,28.666666666666668
16143,2012-11-10,4,1,11,8,0,6,0,1,0.32,0.3485,0.76,0.0,146,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,71.0,27.833333333333332
16144,2012-11-10,4,1,11,9,0,6,0,1,0.36,0.3485,0.66,0.194,259,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,146.0,44.833333333333336
16145,2012-11-10,4,1,11,10,0,6,0,1,0.4,0.4091,0.58,0.0,350,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,259.0,84.66666666666667
16146,2012-11-10,4,1,11,11,0,6,0,1,0.4,0.4091,0.58,0.1045,466,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,350.0,142.0
16147,2012-11-10,4,1,11,12,0,6,0,1,0.48,0.4697,0.48,0.0,606,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,466.0,218.0
16148,2012-11-10,4,1,11,13,0,6,0,1,0.52,0.5,0.39,0.0,651,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,2,606.0,316.3333333333333
16149,2012-11-10,4,1,11,14,0,6,0,1,0.54,0.5152,0.37,0.0,627,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,2,651.0,413.0
16150,2012-11-10,4,1,11,15,0,6,0,1,0.52,0.5,0.45,0.0,567,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,2,627.0,493.1666666666667
16151,2012-11-10,4,1,11,16,0,6,0,1,0.54,0.5152,0.37,0.0,605,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,2,567.0,544.5
16152,2012-11-10,4,1,11,17,0,6,0,1,0.5,0.4848,0.45,0.194,501,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,605.0,587.0
16153,2012-11-10,4,1,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343,359,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,501.0,592.8333333333334
16154,2012-11-10,4,1,11,19,0,6,0,1,0.46,0.4545,0.51,0.0896,283,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,359.0,551.6666666666666
16155,2012-11-10,4,1,11,20,0,6,0,1,0.44,0.4394,0.54,0.0,192,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,283.0,490.3333333333333
16156,2012-11-10,4,1,11,21,0,6,0,1,0.4,0.4091,0.66,0.0,220,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,192.0,417.8333333333333
16157,2012-11-10,4,1,11,22,0,6,0,1,0.38,0.3939,0.71,0.0896,193,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,220.0,360.0
16158,2012-11-10,4,1,11,23,0,6,0,1,0.36,0.3636,0.71,0.1045,146,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,193.0,291.3333333333333
16159,2012-11-11,4,1,11,0,0,0,0,1,0.34,0.3485,0.81,0.0896,124,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,146.0,232.16666666666666
16160,2012-11-11,4,1,11,1,0,0,0,1,0.34,0.3485,0.76,0.0896,108,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,124.0,193.0
16161,2012-11-11,4,1,11,2,0,0,0,1,0.32,0.3333,0.87,0.1045,70,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,108.0,163.83333333333334
16162,2012-11-11,4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0.0,48,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,70.0,143.5
16163,2012-11-11,4,1,11,4,0,0,0,1,0.32,0.3333,0.81,0.1045,11,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,48.0,114.83333333333333
16164,2012-11-11,4,1,11,5,0,0,0,1,0.3,0.303,0.87,0.1343,12,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,11.0,84.5
16165,2012-11-11,4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896,19,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,12.0,62.166666666666664
16166,2012-11-11,4,1,11,7,0,0,0,1,0.3,0.3182,0.89,0.0896,68,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,19.0,44.666666666666664
16167,2012-11-11,4,1,11,8,0,0,0,1,0.32,0.3333,0.87,0.1045,119,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,68.0,38.0
16168,2012-11-11,4,1,11,9,0,0,0,1,0.36,0.3788,0.77,0.0,273,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,119.0,46.166666666666664
16169,2012-11-11,4,1,11,10,0,0,0,1,0.4,0.4091,0.69,0.1045,405,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,273.0,83.66666666666667
16170,2012-11-11,4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,504,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,405.0,149.33333333333334
16171,2012-11-11,4,1,11,12,0,0,0,1,0.5,0.4848,0.48,0.0896,585,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,504.0,231.33333333333334
16172,2012-11-11,4,1,11,13,0,0,0,1,0.54,0.5152,0.45,0.1045,686,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,2,585.0,325.6666666666667
16173,2012-11-11,4,1,11,14,0,0,0,1,0.6,0.6212,0.33,0.1642,654,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,2,686.0,428.6666666666667
16174,2012-11-11,4,1,11,15,0,0,0,1,0.56,0.5303,0.37,0.2239,724,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,2,654.0,517.8333333333334
16175,2012-11-11,4,1,11,16,0,0,0,1,0.54,0.5152,0.42,0.2239,653,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,2,724.0,593.0
16176,2012-11-11,4,1,11,17,0,0,0,1,0.54,0.5152,0.45,0.1642,493,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,2,653.0,634.3333333333334
16177,2012-11-11,4,1,11,18,0,0,0,1,0.52,0.5,0.45,0.1343,405,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,2,493.0,632.5
16178,2012-11-11,4,1,11,19,0,0,0,1,0.48,0.4697,0.55,0.1343,277,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,405.0,602.5
16179,2012-11-11,4,1,11,20,0,0,0,1,0.44,0.4394,0.62,0.1642,200,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,277.0,534.3333333333334
16180,2012-11-11,4,1,11,21,0,0,0,1,0.44,0.4394,0.67,0.2239,171,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,200.0,458.6666666666667
16181,2012-11-11,4,1,11,22,0,0,0,1,0.42,0.4242,0.71,0.194,134,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,171.0,366.5
16182,2012-11-11,4,1,11,23,0,0,0,1,0.42,0.4242,0.71,0.194,109,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,134.0,280.0
16183,2012-11-12,4,1,11,0,1,1,0,1,0.42,0.4242,0.71,0.1045,49,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,109.0,216.0
16184,2012-11-12,4,1,11,1,1,1,0,1,0.4,0.4091,0.76,0.1642,30,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,49.0,156.66666666666666
16185,2012-11-12,4,1,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343,20,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,30.0,115.5
16186,2012-11-12,4,1,11,3,1,1,0,1,0.4,0.4091,0.76,0.1343,4,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,20.0,85.5
16187,2012-11-12,4,1,11,4,1,1,0,1,0.4,0.4091,0.76,0.0896,4,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,4.0,57.666666666666664
16188,2012-11-12,4,1,11,5,1,1,0,1,0.38,0.3939,0.87,0.0,24,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,4.0,36.0
16189,2012-11-12,4,1,11,6,1,1,0,1,0.38,0.3939,0.87,0.1045,71,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,24.0,21.833333333333332
16190,2012-11-12,4,1,11,7,1,1,0,1,0.4,0.4091,0.87,0.0,264,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,71.0,25.5
16191,2012-11-12,4,1,11,8,1,1,0,1,0.42,0.4242,0.82,0.1642,540,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,264.0,64.5
16192,2012-11-12,4,1,11,9,1,1,0,1,0.44,0.4394,0.88,0.1045,397,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,540.0,151.16666666666666
16193,2012-11-12,4,1,11,10,1,1,0,1,0.48,0.4697,0.77,0.1642,266,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,397.0,216.66666666666666
16194,2012-11-12,4,1,11,11,1,1,0,1,0.52,0.5,0.72,0.1642,367,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,266.0,260.3333333333333
16195,2012-11-12,4,1,11,12,1,1,0,1,0.56,0.5303,0.64,0.2239,419,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,367.0,317.5
16196,2012-11-12,4,1,11,13,1,1,0,1,0.6,0.6061,0.6,0.2239,420,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,419.0,375.5
16197,2012-11-12,4,1,11,14,1,1,0,1,0.58,0.5455,0.6,0.2836,444,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,420.0,401.5
16198,2012-11-12,4,1,11,15,1,1,0,1,0.56,0.5303,0.64,0.2537,382,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,444.0,385.5
16199,2012-11-12,4,1,11,16,1,1,0,1,0.56,0.5303,0.64,0.1642,434,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,382.0,383.0
16200,2012-11-12,4,1,11,17,1,1,0,1,0.56,0.5303,0.64,0.2836,596,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,434.0,411.0
16201,2012-11-12,4,1,11,18,1,1,0,1,0.52,0.5,0.72,0.1343,551,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,596.0,449.1666666666667
16202,2012-11-12,4,1,11,19,1,1,0,1,0.54,0.5152,0.73,0.2836,353,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,551.0,471.1666666666667
16203,2012-11-12,4,1,11,20,1,1,0,2,0.52,0.5,0.77,0.2836,304,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,353.0,460.0
16204,2012-11-12,4,1,11,21,1,1,0,3,0.54,0.5152,0.73,0.2239,155,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,304.0,436.6666666666667
16205,2012-11-12,4,1,11,22,1,1,0,1,0.52,0.5,0.77,0.2537,112,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,155.0,398.8333333333333
16206,2012-11-12,4,1,11,23,1,1,0,2,0.54,0.5152,0.77,0.2239,63,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,112.0,345.1666666666667
16207,2012-11-13,4,1,11,0,0,2,1,2,0.52,0.5,0.83,0.2836,23,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,2,63.0,256.3333333333333
16208,2012-11-13,4,1,11,1,0,2,1,3,0.44,0.4394,0.88,0.6418,5,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1,23.0,168.33333333333334
16209,2012-11-13,4,1,11,2,0,2,1,3,0.36,0.3182,0.87,0.4478,11,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1,5.0,110.33333333333333
16210,2012-11-13,4,1,11,3,0,2,1,3,0.36,0.3333,0.87,0.3582,5,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1,11.0,61.5
16211,2012-11-13,4,1,11,4,0,2,1,2,0.36,0.3333,0.81,0.3881,9,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1,5.0,36.5
16212,2012-11-13,4,1,11,5,0,2,1,2,0.34,0.3182,0.87,0.2836,18,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,9.0,19.333333333333332
16213,2012-11-13,4,1,11,6,0,2,1,3,0.32,0.2879,0.81,0.4627,50,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,18.0,11.833333333333334
16214,2012-11-13,4,1,11,7,0,2,1,3,0.32,0.303,0.87,0.2537,107,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,50.0,16.333333333333332
16215,2012-11-13,4,1,11,8,0,2,1,3,0.32,0.303,0.87,0.2537,211,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,107.0,33.333333333333336
16216,2012-11-13,4,1,11,9,0,2,1,3,0.32,0.303,0.81,0.3284,110,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,211.0,66.66666666666667
16217,2012-11-13,4,1,11,10,0,2,1,3,0.3,0.2727,0.75,0.3881,94,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,110.0,84.16666666666667
16218,2012-11-13,4,1,11,11,0,2,1,1,0.32,0.303,0.7,0.2537,155,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,94.0,98.33333333333333
16219,2012-11-13,4,1,11,12,0,2,1,1,0.34,0.3182,0.61,0.2836,196,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,155.0,121.16666666666667
16220,2012-11-13,4,1,11,13,0,2,1,1,0.34,0.3182,0.53,0.2537,218,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,196.0,145.5
16221,2012-11-13,4,1,11,14,0,2,1,1,0.38,0.3939,0.46,0.3881,203,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1,218.0,164.0
16222,2012-11-13,4,1,11,15,0,2,1,1,0.4,0.4091,0.4,0.2985,217,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1,203.0,162.66666666666666
16223,2012-11-13,4,1,11,16,0,2,1,1,0.38,0.3939,0.4,0.2985,310,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1,217.0,180.5
16224,2012-11-13,4,1,11,17,0,2,1,1,0.34,0.303,0.49,0.3582,608,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,310.0,216.5
16225,2012-11-13,4,1,11,18,0,2,1,1,0.34,0.3182,0.49,0.2836,559,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,608.0,292.0
16226,2012-11-13,4,1,11,19,0,2,1,1,0.32,0.2879,0.49,0.3582,356,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,559.0,352.5
16227,2012-11-13,4,1,11,20,0,2,1,1,0.3,0.2727,0.49,0.3582,223,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,356.0,375.5
16228,2012-11-13,4,1,11,21,0,2,1,1,0.3,0.2727,0.49,0.3582,187,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,223.0,378.8333333333333
16229,2012-11-13,4,1,11,22,0,2,1,1,0.26,0.2273,0.56,0.3284,135,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,187.0,373.8333333333333
16230,2012-11-13,4,1,11,23,0,2,1,1,0.26,0.2273,0.56,0.2985,84,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,135.0,344.6666666666667
16231,2012-11-14,4,1,11,0,0,3,1,1,0.26,0.2424,0.56,0.2836,24,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,84.0,257.3333333333333
16232,2012-11-14,4,1,11,1,0,3,1,1,0.24,0.2121,0.6,0.2985,12,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,24.0,168.16666666666666
16233,2012-11-14,4,1,11,2,0,3,1,1,0.24,0.2121,0.6,0.2985,1,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,12.0,110.83333333333333
16234,2012-11-14,4,1,11,3,0,3,1,1,0.24,0.2273,0.65,0.2239,5,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1.0,73.83333333333333
16235,2012-11-14,4,1,11,4,0,3,1,1,0.22,0.2273,0.69,0.194,6,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,5.0,43.5
16236,2012-11-14,4,1,11,5,0,3,1,1,0.22,0.2273,0.69,0.194,39,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,6.0,22.0
16237,2012-11-14,4,1,11,6,0,3,1,1,0.24,0.2273,0.65,0.194,146,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,39.0,14.5
16238,2012-11-14,4,1,11,7,0,3,1,1,0.24,0.2121,0.65,0.2836,415,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,146.0,34.833333333333336
16239,2012-11-14,4,1,11,8,0,3,1,1,0.28,0.2576,0.56,0.2985,691,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,415.0,102.0
16240,2012-11-14,4,1,11,9,0,3,1,1,0.3,0.2727,0.52,0.3881,332,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,691.0,217.0
16241,2012-11-14,4,1,11,10,0,3,1,1,0.32,0.2879,0.45,0.3582,171,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,332.0,271.5
